15:42:32.644 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:32.764 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:32.854 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:32.974 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:33.064 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:33.184 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:33.274 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:33.364 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:33.484 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:33.574 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:33.694 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:33.784 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:33.904 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:33.994 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:34.084 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:34.204 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:34.294 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:34.414 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:34.504 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:34.624 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:34.714 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:34.804 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:34.924 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:35.014 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:35.134 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:35.225 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:35.314 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:35.434 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:35.524 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:35.614 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:35.734 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:35.824 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:35.914 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:36.034 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:36.124 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:36.214 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:36.334 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:36.425 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:36.514 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:36.634 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:36.724 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:36.844 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:36.934 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:37.024 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:37.144 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:37.234 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:37.324 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:37.444 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:37.564 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:37.654 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:37.744 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:37.834 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:37.954 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:38.044 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:38.134 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:38.254 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:38.374 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:38.434 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:38.554 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:38.644 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:38.734 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:38.854 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:38.943 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:39.064 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e6000000> 
15:42:39.183 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e6000000> 
15:42:39.244 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e6000000> 
15:42:39.364 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e6000000> 
15:42:39.454 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e6000000> 
15:42:39.574 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e6000000> 
15:42:39.664 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e6000000> 
15:42:39.753 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e6000000> 
15:42:39.874 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:39.964 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:40.054 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:40.174 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:40.264 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:40.354 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:40.474 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:40.564 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:40.684 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:40.774 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:40.864 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:40.984 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:41.074 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:41.194 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:41.314 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:41.374 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:41.494 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:41.584 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:41.674 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:41.794 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:41.884 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:41.973 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:42.094 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:42.184 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:42.274 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:42.394 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:42.544 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:42.574 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:42.694 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:42.784 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:42.904 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:42.994 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:43.084 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:43.204 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:43.294 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:43.385 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:43.504 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:43.594 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:43.714 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:43.804 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:43.894 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:44.014 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:44.104 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e5000000> 
15:42:44.224 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:44.314 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:44.404 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:44.524 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:44.614 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:44.704 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:44.824 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:44.915 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:45.004 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:45.124 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:45.214 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:45.304 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:45.424 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:45.514 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:45.604 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:45.724 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:45.814 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:45.934 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:46.024 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:46.114 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:46.234 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:46.324 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:46.414 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:46.534 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:46.624 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:46.744 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:46.834 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:46.924 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:47.044 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:47.134 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:47.224 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:47.345 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:47.434 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:47.524 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:47.644 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:47.734 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:47.854 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:47.944 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:48.034 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:48.154 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:48.244 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:48.334 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:48.454 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:48.544 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:48.634 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e4000000> 
15:42:48.754 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e3000000> 
15:42:48.844 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e2000000> 
15:42:48.934 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e2000000> 
15:42:49.054 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e1000000> 
15:42:49.144 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e2000000> 
15:42:49.234 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e2000000> 
15:42:49.355 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e1000000> 
15:42:49.444 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e1000000> 
15:42:49.564 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e2000000> 
15:42:49.654 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e2000000> 
15:42:49.744 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e1000000> 
15:42:49.864 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e2000000> 
15:42:49.954 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e2000000> 
15:42:50.044 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e2000000> 
15:42:50.164 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e2000000> 
15:42:50.255 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e1000000> 
15:42:50.374 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e2000000> 
15:42:50.464 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e0000000> 
15:42:50.555 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e0000000> 
15:42:50.674 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e0000000> 
15:42:50.764 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e0000000> 
15:42:50.884 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e0000000> 
15:42:50.974 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e0000000> 
15:42:51.064 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e0000000> 
15:42:51.184 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e0000000> 
15:42:51.275 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e0000000> 
15:42:51.365 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e0000000> 
15:42:51.484 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e0000000> 
15:42:51.574 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	e0000000> 
15:42:51.623 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) wrote new value: 	01> 
15:42:51.664 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	01> 
15:42:51.664 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	de00de00> 
15:42:51.784 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	de00de00> 
15:42:51.784 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	de000000> 
15:42:51.874 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	de000000> 
15:42:51.994 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	de000000> 
15:42:52.084 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	de000000> 
15:42:52.174 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	de000000> 
15:42:52.294 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	de000000> 
15:42:52.384 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dd000000> 
15:42:52.505 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:52.594 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:52.684 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:52.804 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:52.894 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:52.984 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:53.104 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:53.194 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:53.284 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:53.404 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:53.494 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:53.584 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	db000000> 
15:42:53.704 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:53.794 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:53.884 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:54.005 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	db000000> 
15:42:54.094 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	db000000> 
15:42:54.214 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	db000000> 
15:42:54.305 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	db000000> 
15:42:54.394 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	db000000> 
15:42:54.514 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	db000000> 
15:42:54.604 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	db000000> 
15:42:54.694 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	db000000> 
15:42:54.814 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:54.904 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:54.994 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:55.114 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:55.204 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:55.324 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:55.415 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:55.504 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:55.624 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	db000000> 
15:42:55.714 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	db000000> 
15:42:55.804 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	db000000> 
15:42:55.925 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:56.014 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:56.104 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:56.225 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:56.315 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:56.434 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:56.528 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:56.614 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:56.734 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dd000000> 
15:42:56.824 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dd000000> 
15:42:56.914 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dd000000> 
15:42:57.034 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dd000000> 
15:42:57.125 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dd000000> 
15:42:57.214 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dd000000> 
15:42:57.334 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dd000000> 
15:42:57.424 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dd000000> 
15:42:57.544 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	de000000> 
15:42:57.634 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	de000000> 
15:42:57.724 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dd000000> 
15:42:57.844 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dd000000> 
15:42:57.934 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dd000000> 
15:42:58.024 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dd000000> 
15:42:58.144 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dd000000> 
15:42:58.234 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:58.324 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:58.444 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:58.534 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:58.654 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:58.744 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:58.834 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:58.954 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:59.044 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:59.134 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:59.254 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:59.344 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
15:42:59.464 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	dc000000> 
