17:06:45.280 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:45.280	3f00	0000	003f	0000	63	0
17:06:45.339 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:45.339	3f00	0000	003f	0000	63	0
17:06:45.369 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:45.369	3f00	0000	003f	0000	63	0
17:06:45.430 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:45.430	3f00	0000	003f	0000	63	0
17:06:45.519 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:45.519	3f00	0000	003f	0000	63	0
17:06:45.520 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:45.520	3f00	0000	003f	0000	63	0
17:06:45.610 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:45.610	4000	0000	0040	0000	64	0
17:06:45.669 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:45.669	4000	0000	0040	0000	64	0
17:06:45.729 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:45.729	4000	0000	0040	0000	64	0
17:06:45.730 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:45.730	4000	0000	0040	0000	64	0
17:06:45.819 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:45.819	4000	0000	0040	0000	64	0
17:06:45.878 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:45.878	4000	0000	0040	0000	64	0
17:06:45.879 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:45.879	4000	0000	0040	0000	64	0
17:06:45.939 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:45.939	3f00	0000	003f	0000	63	0
17:06:46.029 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.029	3f00	0000	003f	0000	63	0
17:06:46.030 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.030	3f00	0000	003f	0000	63	0
17:06:46.119 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.119	3f00	0000	003f	0000	63	0
17:06:46.149 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.149	3f00	0000	003f	0000	63	0
17:06:46.209 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.209	3f00	0000	003f	0000	63	0
17:06:46.239 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.239	3f00	0000	003f	0000	63	0
17:06:46.299 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.299	3f00	0000	003f	0000	63	0
17:06:46.359 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.359	3f00	0000	003f	0000	63	0
17:06:46.449 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.449	3f00	0000	003f	0000	63	0
17:06:46.450 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.450	3f00	0000	003f	0000	63	0
17:06:46.509 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.509	3f00	0000	003f	0000	63	0
17:06:46.569 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.569	3f00	0000	003f	0000	63	0
17:06:46.599 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.599	3f00	0000	003f	0000	63	0
17:06:46.659 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.659	3f00	0000	003f	0000	63	0
17:06:46.689 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:46.689	3f00	0000	003f	0000	63	0
17:06:46.749 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:46.749	4000	0000	0040	0000	64	0
17:06:46.839 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:46.839	4000	0000	0040	0000	64	0
17:06:46.869 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:46.869	4000	0000	0040	0000	64	0
17:06:46.929 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:46.929	4000	0000	0040	0000	64	0
17:06:46.959 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:46.959	4000	0000	0040	0000	64	0
17:06:46.990 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:46.990	4000	0000	0040	0000	64	0
17:06:47.079 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:47.079	4000	0000	0040	0000	64	0
17:06:47.139 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.139	4100	0000	0041	0000	65	0
17:06:47.199 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.199	4100	0000	0041	0000	65	0
17:06:47.200 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:47.200	4000	0000	0040	0000	64	0
17:06:47.259 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:47.259	4000	0000	0040	0000	64	0
17:06:47.349 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:47.349	4000	0000	0040	0000	64	0
17:06:47.350 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.350	4100	0000	0041	0000	65	0
17:06:47.409 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.409	4100	0000	0041	0000	65	0
17:06:47.470 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.470	4100	0000	0041	0000	65	0
17:06:47.499 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.499	4100	0000	0041	0000	65	0
17:06:47.559 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.559	4100	0000	0041	0000	65	0
17:06:47.619 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.619	4100	0000	0041	0000	65	0
17:06:47.649 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.649	4100	0000	0041	0000	65	0
17:06:47.709 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.709	4100	0000	0041	0000	65	0
17:06:47.769 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.769	4100	0000	0041	0000	65	0
17:06:47.799 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.799	4100	0000	0041	0000	65	0
17:06:47.859 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.859	4100	0000	0041	0000	65	0
17:06:47.919 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.919	4100	0000	0041	0000	65	0
17:06:47.949 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:47.949	4100	0000	0041	0000	65	0
17:06:48.009 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:48.009	4100	0000	0041	0000	65	0
17:06:48.069 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:48.069	4100	0000	0041	0000	65	0
17:06:48.159 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:48.159	4100	0000	0041	0000	65	0
17:06:48.189 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:48.189	4100	0000	0041	0000	65	0
17:06:48.219 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:48.219	4100	0000	0041	0000	65	0
17:06:48.279 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:48.279	4100	0000	0041	0000	65	0
17:06:48.339 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:48.339	4100	0000	0041	0000	65	0
17:06:48.399 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:48.399	4000	0000	0040	0000	64	0
17:06:48.429 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:48.429	4000	0000	0040	0000	64	0
17:06:48.489 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3c000000> 	17:06:48.489	3c00	0000	003c	0000	60	0
17:06:48.549 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:48.549	4000	0000	0040	0000	64	0
17:06:48.610 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:48.610	4000	0000	0040	0000	64	0
17:06:48.639 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:48.639	4000	0000	0040	0000	64	0
17:06:48.699 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:48.699	4000	0000	0040	0000	64	0
17:06:48.759 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:48.759	3f00	0000	003f	0000	63	0
17:06:48.789 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:48.789	3f00	0000	003f	0000	63	0
17:06:48.849 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:48.849	3f00	0000	003f	0000	63	0
17:06:48.909 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:48.909	4000	0000	0040	0000	64	0
17:06:48.939 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:48.939	4000	0000	0040	0000	64	0
17:06:48.999 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:48.999	4000	0000	0040	0000	64	0
17:06:49.059 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.059	4000	0000	0040	0000	64	0
17:06:49.119 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.119	4000	0000	0040	0000	64	0
17:06:49.149 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.149	4000	0000	0040	0000	64	0
17:06:49.209 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.209	4000	0000	0040	0000	64	0
17:06:49.269 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.269	4000	0000	0040	0000	64	0
17:06:49.329 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.329	4000	0000	0040	0000	64	0
17:06:49.359 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.359	4000	0000	0040	0000	64	0
17:06:49.419 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.419	4000	0000	0040	0000	64	0
17:06:49.479 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.479	4000	0000	0040	0000	64	0
17:06:49.539 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.539	4000	0000	0040	0000	64	0
17:06:49.569 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.569	4000	0000	0040	0000	64	0
17:06:49.629 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.629	4000	0000	0040	0000	64	0
17:06:49.690 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.690	4000	0000	0040	0000	64	0
17:06:49.719 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.719	4000	0000	0040	0000	64	0
17:06:49.779 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.779	4000	0000	0040	0000	64	0
17:06:49.839 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.839	4000	0000	0040	0000	64	0
17:06:49.899 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.899	4000	0000	0040	0000	64	0
17:06:49.929 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.929	4000	0000	0040	0000	64	0
17:06:49.989 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:49.989	4000	0000	0040	0000	64	0
17:06:50.049 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.049	4000	0000	0040	0000	64	0
17:06:50.079 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.079	4000	0000	0040	0000	64	0
17:06:50.139 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.139	4000	0000	0040	0000	64	0
17:06:50.199 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.199	4000	0000	0040	0000	64	0
17:06:50.289 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.289	4000	0000	0040	0000	64	0
17:06:50.290 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.290	4000	0000	0040	0000	64	0
17:06:50.349 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.349	4000	0000	0040	0000	64	0
17:06:50.409 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.409	4000	0000	0040	0000	64	0
17:06:50.469 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.469	4000	0000	0040	0000	64	0
17:06:50.529 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.529	4000	0000	0040	0000	64	0
17:06:50.559 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.559	4000	0000	0040	0000	64	0
17:06:50.620 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:50.620	4100	0000	0041	0000	65	0
17:06:50.649 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:50.649	4100	0000	0041	0000	65	0
17:06:50.710 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.710	4000	0000	0040	0000	64	0
17:06:50.769 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.769	4000	0000	0040	0000	64	0
17:06:50.799 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.799	4000	0000	0040	0000	64	0
17:06:50.859 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.859	4000	0000	0040	0000	64	0
17:06:50.919 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.919	4000	0000	0040	0000	64	0
17:06:50.979 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:50.979	4000	0000	0040	0000	64	0
17:06:51.009 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.009	4000	0000	0040	0000	64	0
17:06:51.069 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.069	4000	0000	0040	0000	64	0
17:06:51.129 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.129	4000	0000	0040	0000	64	0
17:06:51.190 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.190	4000	0000	0040	0000	64	0
17:06:51.219 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.219	4000	0000	0040	0000	64	0
17:06:51.279 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.279	4000	0000	0040	0000	64	0
17:06:51.309 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.309	4000	0000	0040	0000	64	0
17:06:51.369 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.369	4000	0000	0040	0000	64	0
17:06:51.429 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.429	4000	0000	0040	0000	64	0
17:06:51.490 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.490	4000	0000	0040	0000	64	0
17:06:51.519 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.519	4000	0000	0040	0000	64	0
17:06:51.579 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.579	4000	0000	0040	0000	64	0
17:06:51.639 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.639	4000	0000	0040	0000	64	0
17:06:51.669 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.669	4000	0000	0040	0000	64	0
17:06:51.729 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.729	4000	0000	0040	0000	64	0
17:06:51.790 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:51.790	4000	0000	0040	0000	64	0
17:06:51.819 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:51.819	3f00	0000	003f	0000	63	0
17:06:51.880 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:51.880	3f00	0000	003f	0000	63	0
17:06:51.939 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:51.939	3f00	0000	003f	0000	63	0
17:06:51.999 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:51.999	3f00	0000	003f	0000	63	0
17:06:52.029 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:52.029	3f00	0000	003f	0000	63	0
17:06:52.090 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:52.090	3f00	0000	003f	0000	63	0
17:06:52.150 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:52.150	3f00	0000	003f	0000	63	0
17:06:52.209 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:52.209	3f00	0000	003f	0000	63	0
17:06:52.239 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:52.239	3f00	0000	003f	0000	63	0
17:06:52.299 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:52.299	3f00	0000	003f	0000	63	0
17:06:52.359 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:52.359	3f00	0000	003f	0000	63	0
17:06:52.419 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:52.419	3f00	0000	003f	0000	63	0
17:06:52.449 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:52.449	4000	0000	0040	0000	64	0
17:06:52.509 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:52.509	4000	0000	0040	0000	64	0
17:06:52.569 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:52.569	4000	0000	0040	0000	64	0
17:06:52.599 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:52.599	4000	0000	0040	0000	64	0
17:06:52.659 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:52.659	4000	0000	0040	0000	64	0
17:06:52.719 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:52.719	4000	0000	0040	0000	64	0
17:06:52.779 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:52.779	4000	0000	0040	0000	64	0
17:06:52.810 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:52.810	4000	0000	0040	0000	64	0
17:06:52.899 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:52.899	4000	0000	0040	0000	64	0
17:06:52.929 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:52.929	4000	0000	0040	0000	64	0
17:06:52.959 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:52.959	4000	0000	0040	0000	64	0
17:06:53.019 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.019	4000	0000	0040	0000	64	0
17:06:53.109 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.109	4000	0000	0040	0000	64	0
17:06:53.110 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.110	4000	0000	0040	0000	64	0
17:06:53.169 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	3f000000> 	17:06:53.169	3f00	0000	003f	0000	63	0
17:06:53.229 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.229	4000	0000	0040	0000	64	0
17:06:53.259 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.259	4000	0000	0040	0000	64	0
17:06:53.319 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.319	4000	0000	0040	0000	64	0
17:06:53.379 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.379	4000	0000	0040	0000	64	0
17:06:53.439 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.439	4000	0000	0040	0000	64	0
17:06:53.499 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.499	4000	0000	0040	0000	64	0
17:06:53.529 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.529	4000	0000	0040	0000	64	0
17:06:53.590 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.590	4000	0000	0040	0000	64	0
17:06:53.649 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.649	4000	0000	0040	0000	64	0
17:06:53.679 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.679	4000	0000	0040	0000	64	0
17:06:53.739 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.739	4000	0000	0040	0000	64	0
17:06:53.799 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	40000000> 	17:06:53.799	4000	0000	0040	0000	64	0
17:06:53.829 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:53.829	4100	0000	0041	0000	65	0
17:06:53.919 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:53.919	4100	0000	0041	0000	65	0
17:06:53.949 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:53.949	4100	0000	0041	0000	65	0
17:06:54.009 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:54.009	4100	0000	0041	0000	65	0
17:06:54.069 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:54.069	4100	0000	0041	0000	65	0
17:06:54.099 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:54.099	4100	0000	0041	0000	65	0
17:06:54.160 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:54.160	4100	0000	0041	0000	65	0
17:06:54.189 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:54.189	4100	0000	0041	0000	65	0
17:06:54.249 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	42000000> 	17:06:54.249	4200	0000	0042	0000	66	0
17:06:54.309 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	42000000> 	17:06:54.309	4200	0000	0042	0000	66	0
17:06:54.339 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	42000000> 	17:06:54.339	4200	0000	0042	0000	66	0
17:06:54.399 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	42000000> 	17:06:54.399	4200	0000	0042	0000	66	0
17:06:54.459 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	42000000> 	17:06:54.459	4200	0000	0042	0000	66	0
17:06:54.489 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	42000000> 	17:06:54.489	4200	0000	0042	0000	66	0
17:06:54.549 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:54.549	4100	0000	0041	0000	65	0
17:06:54.609 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:54.609	4100	0000	0041	0000	65	0
17:06:54.699 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:54.699	4100	0000	0041	0000	65	0
17:06:54.700 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	41000000> 	17:06:54.700	4100	0000	0041	0000	65	0
